response id,concerns,concerns category,anything else,anything else category
4NC3,"I'm a bit worried about being able to handle everything this semester. I'm quite busy as someone in second semester junior year, and I'm worried about having time and energy to effectively complete GT assignments.",PC,NA,NC
4ACNC,if there is gonna be a lot of true or false questions like last semester,AC,NA,NC
436,If it moves too fast and I catch myself behind by more than a week.,PC,NA,NC
7NC6,I’m worried about falling behind.,PC,NA,NC
355,I’m concerned about the exams,PC,N/A,NC
6ACNC,"I’m a little concerned about peer help with this class as I’m the only person taking this course from my school. Still, I think I’ll be able to utilize piazza to help with this issue :)",PC,Just that I’m the only person taking this at my school :) I’m still confident in my ability to self-navigate through courses though and pace myself :),NC
5ACAC,I worry about studying correctly and properly preparing for tests. I also need to make sure I work ahead on these problems. ,PC,NA,NC
543,"I took calculus half a year ago at this point, and I am worried I have forgotten most of the rules about Integration. Re-learning calculus at the same time as we expand it to 3 dimensions may make this course significantly more difficult.",PC,I generally like the course so far and it fits my intellectual needs well. I think the course is one of the better-run courses I have ever been enrolled in as the profs know the subject well and ask only that we learn relevant information.,AC
33,I think the biggest concern is the workload since I am taking many rigorous classes this semester.,PC,NA,NC
504,I think taking the tests and exams will be hard for me. This is because I have always struggled with the true and false.,PC,NA,NC
NC65,"I think I am most scared that I will not understand certain concepts from the textbook or the videos, causing me to be clueless in this class. However, this isn't an overwhelming fear as I can still ask people for clarification and can find online resources to help me learn.",AC,"I may need to have one-on-one chats with the professor or his helpers as I am not the best at online learning. Other than additional help, everything else is fine.",AC
47,I struggled a little bit in the first semester,PC,NA,NC
335,I struggle with comprehending the course to its full extent because of the teaching style.,AC,NA,NC
699,I might not be learning as well asynchronously compared to in person.,AC,I like this class.,NC
NC9,I hope the there is ample practice supplied throughout the semester.,AC,NA,NC
330,I hope that there will be nothing but I am a little worried that the final exam will be during AP exam season. ,AC,Nope! Everything is great so far!,NC
7NC9,I hope it is not too hard...!,AC,NA,NC
59NC,I have the most trouble on True/False and Possible/Impossible type questions.,AC,NA,NC
669,I have serious concerns about senioritis.,AC,n/a,NC
559,"I got a B last semester, so my main concern is fixing my strategies to perform well this semester. ",AC,NA,NC
77,"I found linear algebra to be somewhat challenging, but I've heard that this course is even harder. I'm concerned with the difficulty of this course.",AC,NA,NC
3AC8,I don't remember a lot of stuff from calc BC.,AC,NA,NC
3AC7,"I don't really have many besides getting back into calculus in general again, since I haven't really done a lot since last year but I think that I can re-learn most of the concepts. ",AC,NA,NC
359,I don’t really have any concerns aside from losing steam towards the end of the semester like I did last semester.,PC,NA,NC
55AC,I do not currently have any concerns and hope to be able to alleviate concerns that do come up through Piazza. ,NC,NA,NC
50,"I believe something that concerns me the most is the fact that I will be learning a heavily math topic which steers away from linear algebra concepts and more so dives deeply into AP Calculus ones, a course I took last year. Although I have gained an understanding, I am afraid of the gaps I may have in formulas that I have forgotten with time. ",AC,I would like if we could maybe go over more questions similar to the exams in office hours. It would be extremely helpful to understand the style of the questions with professor help to understand the concepts. ,AC
347,"I barely received an A last semester with the CIOS incentive (I ended with an 89.NCAC), so I'm worried I won't do well this semester. ",AC,N/A,NC
NC9AC,I am worried about staying engaged as I get closer to graduating from high school ,PC,n/a,NC
3NC9,"I am taking a lot of difficult courses this semester, so I am afraid of falling behind, as the workload can sometimes get intense.",PC,N/A,NC
NC73,I am somewhat concerned with the workload but I believe I will still do fine. ,PC,NA,NC
356,"I am slightly concerned about the pacing, this is a me issue since I am taking this class at an unusual time of day.",PC,Online classes tend to be more challenging for me due to the isolation aspect of them.,PC
570,"I am slightly concerned about taking this course online; however, I know that I can reach my full potential by following all the steps to succeed. ",PC,N/A,NC
NC43,I am simply concerned about doing things last minute and not fully understanding things.,PC,NA,NC
404,"I am scared about earning another B in a math class. I feel like I've reached my limit with how complex of a subject can I wrap my mind around and feel discouraged. I hope I don't fail this final, like I did in linear algebra.",AC,NA,NC
445,I am only concered about how many details we will need to remember from calculus.,AC,N/A,NC
37AC,I am most concerned about the fact that there is nobody that will remind me about the deadlines. I have some difficulty keeping myself on track in the MATH NC554 course that I took last year.,AC,N/A,NC
369,I am most concerned about my preparation for the exams.,AC,none,NC
386,I am most concerned about making sure I keep pace with the material while doing extra practice outside of the MML.,AC,NA,NC
557,I am just hoping I haven't forgotten anything from calculus that will be important in this course.,PC,N/A,NC
ACNC6,"I am hoping I can stay on top of the lecture videos and studio sessions. I had a bit of difficulty with the pacing of NC554 last semester, and I underestimated how much time I had to put into the class.",AC,NA,NC
63,I am concerned with the distance learning aspect. I’m concerned that any assistance that I need may be difficult to get ahold of and/or that it may be difficult to interact with instructors or TA’s.,AC,N/A,NC
73,"I am concerned that I will not stay ahead of schedule like last semester. However, I have come up with a plan to prevent that from happening.",AC,NA,NC
65,"I am concerned that I will encounter a topic that requires prior knowledge that I am ""rusty"" in, which will slow me down and make things more difficult.",AC,NA,NC
AC8,"I am concerned that I may fall behind in the course, but I fully believe in my ability to schedule my activities properly.",PC,NA,NC
AC65,I am concerned that exams will be taking up a larger portion of our grade this semester when compared to last semester.,AC,I'm looking forward to another great semester.,NC
NC39,I am concerned im going to get behind on course work,PC,NA,NC
675,I am concerned I will get too much senioritis. ,PC,NA,NC
AC84,"I am concerned about understanding and retaining info. I'm worried I'll forget some of the finer points in linear algebra like I have with BC calc (I couldn't tell you much about Taylor series). I am curious if we just need the basic concepts or if we need all the info for later courses. I know that AP Physics C E and M tends to review any harder concepts of calculus before moving ahead, but I wouldn't be surprised if, at a college level, smaller and harder concepts from calculus were brought up as prior knowledge and expected to be known to all students without in-class review.",AC,NA,NC
653,I am concerned about triple integrals that use Greek letters for the variables. I know it is a long way away but I am afraid to learn it.,AC,It is important to note that I participate in spring sports as well as maintain a job. The course is great so far and I am excited to learn more!,NC
NC89,"I am concerned about the rigor this course gives, as I found last semester's content to be very rigorous and are to understand in an online class.",AC,NA,NC
NCNCAC,I am concerned about the in person exams as they make up a larger portion of my grade than they did in Linear Algebra I believe.,AC,NA,NC
378,I am concerned about the difficulty of the new content for this semester,AC,NA,NC
639,I am concerned about the BC calculus knowledge I am required to know as it has been almost a year since I have last touched up on Calculus.,AC,NA,NC
NC67,I am concerned about the amount of work this course will require and whether I will have the motivation to complete it within a reasonable length of time.,AC,NA,NC
677,I am concerned about myself academically because as seen in covid and Linear Algebra I do not do well learning online.,PC,I would just say that my effort in studying for this class should go up because I realize what I have to do now in order to get the grades I want. ,NC
69AC,"I am concerned about having external unexpected problems that prevent me from learning or taking the class. There was a problem last semester, but the professor was very responsive, so it all worked out. ",PC,"I am scheduled to have brain surgery at the start of April. I may not be fully recovered by the time for the final exam. I expect to be well by then , but I will keep in touch with you and email if anything changes. ",PC
NC38,I am concerned about gaining a complete understanding of the material presented in the course.,AC,NA,NC
3ACNC,"I am always concerned over my grades, but I have achieved grades that I am very happy with in this course.",PC,NA,NC
NC75,I am a little concerned with the first exam because it is only in like 3 weeks.,AC,Nothing,NC
6AC7,I am a little concerned with the aspect of doing math in three dimensions as I do not have experience with this.,AC,I have really enjoyed the course so far and I look forward to learning Multivariable.,NC
5AC4,"I am a little concerned on the topic itself. I know that calculus has a lot of visualization and conceptualization, which isn't my strongest suit.",AC,"So far, I really liked linear algebra! The syllabi in both courses seem extremely helpful!",NC
537,"I am a bit nervous for the larger concepts, I hope I can fully understand them.",AC,I have nothing you need to know.,NC
NC08,I am a bit concerned that I will not remember some of the calculus concepts I learned.,AC,NA,NC
47AC,"Honestly, the thought of doing True and False questions on a math test always worries me.",AC,N/A,NC
50AC,Having to complete webwork again if I want extra credit. Last semester I felt webwork was the most difficult part of the class even though I understand it was optional. ,AC,N/A,NC
586,"Currently, I am most worried about not being able to fully understand the content. I see overlap of concepts from Calc NC/AC such as optimization but I had a phenomenal teacher that was in person and that environment was one that I worked very well in. The class being online slightly worries me.",AC,N/A,NC
59AC,"At this point the only thing that concerns me is whether to choose to watch the modules or read the textbook for a particular unit. Often times, I've found that doing one or the other can typically help more.",AC,NA,NC
NC36,"After watching the first 3 weeks lecture videos, I feel like the videos are too fast and the person teaching skips a lot of the steps in the math. I feel like the lecture videos could go a bit slower and showing out all the work instead of condensing the work would be helpful for me. ",PC,"So far, I feel like the lecture videos are a bit too fast for me to keep up and some of the work is hard to understand where it came from because most of the intermediate steps are skipped.",AC
634,accessibility to instructors and ta's,AC,NA,NC
70AC,What concerns me is straying off task because it is a digital course so it is harder to focus.,NC,NA,NC
553,"Well I'm not too worried, but I've been told that this course is much less conceptual and much more algebra/calculus intensive compared with linear algebra...",NC,q,NC
46NC,There is not much that concerns me about taking this course.,NC,None,NC
NC0AC,There are not any concerns.,NC,NA,NC
679,Sometimes it concerns me not having a real life teacher to ask questions during class. ,NC,NA,NC
674,Some videos should go a bit more in depth with examples.,NC,NA,NC
44NC,Nothing. Math is fun,NC,None,NC
540,Nothing concerns me currently.,NC,"Nope, I am just grateful for the opportunity to be learning all of this in high school and think the content is interesting.",NC
36AC,nothing as of right now,NC,none,NC
NC87,None. ,NC,NA,NC
534,None. ,NC,NA,NC
ACAC6,None. I know what to expect now.,NC,None.,NC
NCAC3,None.,NC,None.,NC
NC94,none.,NC,none,NC
709,None.,NC,N/A.,NC
AC86,None yet,NC,None yet,NC
NC93,None in particular.,NC,Nothing in particular.,NC
358,none for now,NC,not really,NC
34,None,NC,None,NC
35,None,NC,None,NC
40,None,NC,NA,NC
4NC,none,NC,none,NC
46,None,NC,NA,NC
5AC,none,NC,none,NC
54,None,NC,None,NC
56,None,NC,None,NC
57,none,NC,NA,NC
6AC,None,NC,None,NC
66,none,NC,"In terms of impressions of the course, I think I will enjoy this course a little more than Linear Algebra because I have heard this course is less conceptual which I think will work better for me.",NC
67,none,NC,NA,NC
68,none,NC,none,NC
7AC,none,NC,none,NC
80,none,NC,NA,NC
87,None,NC,NA,NC
88,none,NC,none,NC
94,none,NC,none,NC
NC0NC,none,NC,none,NC
NC04,None,NC,None,NC
NC06,None,NC,NA,NC
NCNC3,none,NC,none,NC
NCNC4,None,NC,None,NC
NCNC6,none,NC,none,NC
NCNC8,None,NC,NA,NC
NCAC0,none,NC,N/A,NC
NCAC8,none,NC,none,NC
NC3AC,none,NC,n/a,NC
NC4AC,None,NC,None,NC
NC46,none,NC,none,NC
NC48,None,NC,NA,NC
NC5AC,none,NC,NA,NC
NC53,none,NC,na,NC
NC60,none,NC,NA,NC
NC66,none,NC,none,NC
NC78,none,NC,none,NC
NC95,None,NC,None,NC
NC99,none,NC,NA,NC
AC00,none,NC,none,NC
AC07,none,NC,none,NC
AC08,None,NC,None,NC
ACNC0,None,NC,NA,NC
ACNC5,None,NC,None,NC
ACAC7,none,NC,NA,NC
AC3NC,none,NC,none,NC
AC40,None,NC,None,NC
AC4NC,none,NC,none,NC
AC4AC,none,NC,nope,NC
AC47,none,NC,none,NC
AC48,None,NC,I do enjoy the engaging lectures,NC
AC5NC,None,NC,None,NC
AC59,none,NC,NA,NC
AC60,none,NC,NA,NC
AC6AC,none,NC,NA,NC
AC64,none,NC,none,NC
AC70,none,NC,NA,NC
AC7AC,None,NC,NA,NC
AC77,None,NC,NA,NC
AC79,none,NC,"I found the practice exams the most helpful resource last semester, and I hope to see more of those.",AC
AC8AC,none,NC,none,NC
AC87,none,NC,none,NC
AC88,none,NC,none,NC
AC90,None,NC,None,NC
AC9NC,none,NC,NA,NC
AC93,none,NC,none,NC
30AC,none,NC,NA,NC
308,none,NC,NA,NC
3NC5,None,NC,NA,NC
3NC7,None,NC,NA,NC
3AC6,none,NC,none,NC
33NC,None,NC,None,NC
336,none,NC,none,NC
349,None,NC,NA,NC
35NC,none,NC,NA,NC
354,none,NC,NA,NC
357,None,NC,NA,NC
365,none,NC,none,NC
366,None,NC,None,NC
37NC,none,NC,none,NC
374,none,NC,none,NC
380,None,NC,None,NC
384,None,NC,NA,NC
389,None,NC, None,NC
39AC,none,NC,none,NC
396,none,NC,none,NC
4NCAC,None,NC,NA,NC
4NC7,None,NC,N/A,NC
4ACAC,none,NC,none,NC
4AC3,None,NC,NA,NC
4AC8,none,NC,NA,NC
430,none,NC,NA,NC
433,none,NC,none,NC
438,none,NC,none,NC
44AC,none,NC,none,NC
443,none,NC,none,NC
450,None,NC,None,NC
45AC,none,NC,none,NC
455,none,NC,none,NC
460,None,NC,NA,NC
470,none,NC,none,NC
476,none,NC,NA,NC
477,none,NC,NA,NC
48NC,none,NC,"I play varsity baseball and will be at the field after school from 3:30 to around 8 pm everyday, therefore I will make sure I stay on top scheduling so I don't miss anything.",PC
483,none,NC,none,NC
488,None,NC,NA,NC
49AC,None,NC,"Same concerns like Linear Algebra with the eye problems, but I did not have many issues, much less severe ones last semester, so hopefully this semester will follow very similarly.",PC
497,none,NC,na,NC
503,None,NC,NA,NC
505,none,NC,none,NC
508,none,NC,NA,NC
5NC3,none,NC,none,NC
5NC4,none,NC,NA,NC
5NC5,None,NC,"Any amount of extra resources, practice problems, links to helpful youtube videos, etc.. would be super helpful",AC
5NC9,none,NC,none,NC
5AC5,none,NC,I will be going to India for AC weeks this month from January NC9th-February 6th. I will be doing my assignments for those two weeks before hand and plan to take exam NC on time. Just thought you should know in case any emergencies arise :),PC
5AC8,none,NC,none,NC
53AC,none,NC,N/A,NC
535,none,NC,none,NC
539,none,NC,"I am excited to begin this course! I hope to learn more about multivariable calculus, and gain good study habits to be successful. ",NC
546,None,NC,None,NC
548,none,NC,none,NC
560,none,NC,none,NC
565,none,NC,NA,NC
567,none,NC,none,NC
568,none,NC,none,NC
57NC,none,NC,none,NC
573,none,NC,none,NC
575,None,NC,NA,NC
578,None,NC,NA,NC
580,none,NC,NA,NC
58AC,none,NC,NA,NC
596,None,NC,NA,NC
599,None,NC,None,NC
606,None,NC,None,NC
609,none,NC,NA,NC
6NC4,None,NC,None,NC
6NC5,None,NC,N/A,NC
63NC,None,NC,NA,NC
636,None,NC,None,NC
637,None,NC,NA,NC
640,none,NC,i love gt math,NC
644,None,NC,NA,NC
649,none,NC,NA,NC
650,none,NC,I am the only person at my school doing this but at this point I have got the hang of it,NC
65NC,None,NC,NA,NC
658,None,NC,NA,NC
659,none,NC,na,NC
664,none,NC,none,NC
68NC,None,NC,NA,NC
68AC,none,NC,NA,NC
683,none,NC,NA,NC
684,None,NC,Nothing,NC
686,None,NC,Nope,NC
689,none,NC,none,NC
696,none,NC,none,NC
704,None,NC,None,NC
7NC5,none,NC,none,NC
7NC8,None,NC,"NA, excited for the course! ",NC
7AC0,None,NC,None,NC
47NC,"No, I don't have any concerns for this course. ",NC,NA,NC
660,No concerns,NC,No,NC
9NC,NA ,NC,NA,NC
496,NA. ,NC,"I think that the course is very challenging, but prepares us very well for college. ",NC
600,NA. No concerns yet. ,NC,NA,NC
NC55,NA.,NC,NA.,NC
48AC,NA for the time being.,NC,NA,NC
74,"NA (aside from a few funky deadlines, though those have mostly been sorted out by this point)",NC,NA,NC
4,NA,NC,NA,NC
ACAC,NA,NC,NA,NC
AC3,NA,NC,NA,NC
AC5,NA,NC,NA,NC
AC6,NA,NC,NA,NC
AC7,NA,NC,I struggle with my focus,PC
AC9,NA,NC,NA,NC
30,NA,NC,NA,NC
36,NA,NC,NA,NC
37,NA,NC,NA,NC
45,NA,NC,NA,NC
48,NA,NC,NA,NC
53,NA,NC,NA,NC
6NC,NA,NC,NA,NC
69,NA,NC,NA,NC
7NC,NA,NC,NA,NC
75,NA,NC,Nothing yet! Just that I am happy and looking forward to this course!,NC
8NC,NA,NC,NA,NC
83,NA,NC,NA,NC
84,NA,NC,NA,NC
85,NA,NC,NA,NC
86,NA,NC,NA,NC
90,NA,NC,NA,NC
9AC,NA,NC,NA,NC
93,NA,NC,NA,NC
95,NA,NC,NA,NC
96,NA,NC,NA,NC
97,NA,NC,NA,NC
NC05,NA,NC,NA,NC
NC07,NA,NC,NA,NC
NC09,NA,NC,NA,NC
NCNC0,NA,NC,NA,NC
NCNC5,NA,NC,NA,NC
NCNC7,NA,NC,NA,NC
NCNC9,NA,NC,NA,NC
NCAC5,NA,NC,NA,NC
NCAC7,NA,NC,NA,NC
NC30,NA,NC,NA,NC
NC33,NA,NC,NA,NC
NC34,NA,NC,NA,NC
NC35,NA,NC,NA,NC
NC37,NA,NC,NA,NC
NC40,NA,NC,NA,NC
NC44,NA,NC,NA,NC
NC47,NA,NC,NA,NC
NC49,NA,NC,NA,NC
NC50,NA,NC,NA,NC
NC56,NA,NC,NA,NC
NC57,NA,NC,NA,NC
NC58,NA,NC,NA,NC
NC6NC,NA,NC,NA,NC
NC6AC,NA,NC,NA,NC
NC68,NA,NC,NA,NC
NC7NC,NA,NC,NA,NC
NC76,NA,NC,NA,NC
NC77,NA,NC,NA,NC
NC79,NA,NC,NA,NC
NC84,NA,NC,NA,NC
NC96,NA,NC,NA,NC
NC97,na,NC,na,NC
AC0AC,NA,NC,NA,NC
AC03,NA,NC,NA,NC
AC04,NA,NC,NA,NC
AC05,NA,NC,NA,NC
AC06,NA,NC,NA,NC
AC09,NA,NC,NA,NC
ACNCNC,NA,NC,NA,NC
ACNCAC,NA,NC,NA,NC
ACNC8,NA,NC,NA,NC
ACAC0,NA,NC,NA,NC
ACACNC,NA,NC,"I like models, visuals, or examples to help me learn.",AC
ACACAC,NA,NC,NA,NC
ACAC3,NA,NC,NA,NC
ACAC5,NA,NC,NAA,NC
ACAC9,NA,NC,NA,NC
AC3AC,NA,NC,NA,NC
AC34,NA,NC,NA,NC
AC35,NA,NC,NA,NC
AC36,NA,NC,NA,NC
AC37,NA,NC,NA,NC
AC38,NA,NC,NA,NC
AC44,NA,NC,NA,NC
AC45,NA,NC,NA,NC
AC46,NA,NC,NA,NC
AC50,NA,NC,NA,NC
AC55,NA,NC,NA,NC
AC56,na,NC,NA,NC
AC57,NA,NC,NA,NC
AC6NC,NA,NC,NA,NC
AC66,NA,NC,NA,NC
AC67,NA,NC,NA,NC
AC68,NA,NC,NA,NC
AC75,NA,NC,NA,NC
AC78,NA,NC,NA,NC
AC8NC,NA,NC,NA,NC
AC9AC,NA,NC,NA,NC
AC95,NA,NC,NA,NC
AC97,NA,NC,NA,NC
AC98,NA,NC,NA,NC
300,NA,NC,NA,NC
304,NA,NC,NA,NC
305,NA,NC,I am a student with disability accommodations.,PC
306,NA,NC,NA,NC
307,NA,NC,NA,NC
3NCAC,NA,NC,NA,NC
3NC4,NA,NC,NA,NC
3AC0,NA,NC,NA,NC
3ACAC,NA,NC,NA,NC
3AC3,NA,NC,NA,NC
3AC4,NA,NC,NA,NC
3AC5,NA,NC,NA,NC
33AC,NA,NC,NA,NC
337,NA,NC,NA,NC
338,NA,NC,NA,NC
340,NA,NC,NA,NC
34NC,NA,NC,NA,NC
344,NA,NC,NA,NC
345,NA,NC,NA,NC
346,NA,NC,NA,NC
350,NA,NC,NA,NC
353,NA,NC,NA,NC
36NC,NA,NC,NA,NC
363,NA,NC,NA,NC
364,NA,NC,NA,NC
367,NA,NC, NA,NC
370,NA,NC,NA,NC
373,NA,NC,NA,NC
375,NA,NC,NA,NC
38NC,NA,NC,NA,NC
38AC,NA,NC,NA,NC
383,NA,NC,NA,NC
385,NA,NC,"I really enjoyed last year, and I am excited to learn about muti calculus. I hope to have an amazing second semester. ",NC
390,NA,NC,NA,NC
39NC,NA,NC,NA,NC
393,NA,NC,NA,NC
394,NA,NC,NA,NC
397,NA,NC,NA,NC
398,NA,NC,NA,NC
399,NA,NC,NA,NC
40NC,NA,NC,NA,NC
403,NA,NC,NA,NC
405,NA,NC,NA,NC
406,NA,NC,NA,NC
407,NA,NC,NA,NC
408,NA,NC,NA,NC
4NC5,NA,NC,NA,NC
4NC6,NA,NC,NA,NC
4NC8,NA,NC,I wish we could have a link that combines all the lesson slides for one unit.,TC
4NC9,NA,NC,NA,NC
4AC0,NA,NC,NA,NC
43NC,NA,NC,NA,NC
434,NA,NC,NA,NC
439,NA,NC,NA,NC
447,NA,NC,NA,NC
448,NA,NC,NA,NC
449,NA,NC,NA,NC
45NC,NA,NC,NA,NC
453,NA,NC,NA,NC
456,NA,NC,NA,NC
458,NA,NC,NA,NC
459,NA,NC,NA,NC
46AC,NA,NC,NA,NC
463,NA,NC,NA,NC
464,NA,NC,NA,NC
466,NA,NC,NA,NC
467,NA,NC,NA,NC
468,NA,NC,NA,NC
469,NA,NC,NA,NC
473,NA,NC,NA,NC
474,NA,NC,NA,NC
475,NA,NC,NA,NC
478,NA,NC,NA,NC
479,NA,NC,NA,NC
484,NA,NC,NA,NC
493,NA,NC,NA,NC
499,NA,NC,NA,NC
500,NA,NC,NA,NC
50NC,NA,NC,NA,NC
509,NA,NC,NA,NC
5NCNC,NA,NC,NA,NC
5NC6,NA,NC,NA,NC
5AC0,NA,NC,Course load seems to be a lot lighter compared to last semester.,NC
5AC6,NA,NC,NA,NC
5AC9,NA,NC,NA,NC
530,NA,NC,NA,NC
53NC,NA,NC,NA,NC
533,NA,NC,NA,NC
536,NA,NC,NA,NC
538,NA,NC,NA,NC
54NC,NA,NC,NA,NC
54AC,NA,NC,NA,NC
547,NA,NC,NA,NC
549,NA,NC,NA,NC
550,NA,NC,NA,NC
55NC,NA,NC,NA,NC
555,NA,NC,NA,NC
56NC,NA,NC,NA,NC
56AC,NA,NC,NA,NC
566,NA,NC,NA,NC
574,NA,NC,Who is the weird lady in the lecture videos.,PC
576,NA,NC,NA,NC
577,NA,NC,NA,NC
58NC,na,NC,NA,NC
584,na,NC,na,NC
585,NA,NC,NA,NC
587,NA,NC,NA,NC
595,NA,NC,NA,NC
598,NA,NC,NA,NC
60AC,NA,NC,NA,NC
604,NA,NC,NA,NC
608,NA,NC,NA,NC
6NCAC,NA,NC,NA,NC
6NC6,NA,NC,NA,NC
6NC7,NA,NC,NA,NC
6NC9,NA,NC,NA,NC
6ACAC,NA,NC,NA,NC
6AC6,NA,NC,,NC
6AC9,NA,NC,NA,NC
630,NA,NC,NA,NC
633,NA,NC,NA,NC
64AC,NA,NC,NA,NC
645,NA,NC,NA,NC
646,NA,NC,NA,NC
647,NA,NC,NA,NC
648,NA,NC,NA,NC
654,NA,NC,NA,NC
655,NA,NC,NA,NC
657,NA,NC,NA,NC
66NC,NA,NC,NA,NC
66AC,NA,NC,NA,NC
665,NA,NC,NA,NC
666,NA,NC,"I think all the module should be available, as some students may be busy during certain weeks and need to study in advance in order to not fall behind.",TC
670,NA,NC,NA,NC
67AC,NA,NC,NA,NC
673,NA,NC,NA,NC
676,NA,NC,NA,NC
690,NA,NC,NA,NC
69NC,NA,NC,NA,NC
693,NA,NC,NA,NC
697,NA,NC,NA,NC
698,NA,NC,NA,NC
700,NA,NC,NA,NC
703,NA,NC,NA,NC
7NC0,NA,NC,NA,NC
7NCNC,NA,NC,na,NC
7NC3,NA,NC,NA,NC
7NC4,NA,NC,NA,NC
457,N/A ,NC,N/A,NC
303,N/A.,NC,N/A.,NC
NCNCNC,n/a (none),NC,none,NC
AC0,n/a,NC,n/a,NC
39,N/A,NC,"I have already contacted Dr. Mayer regarding my accommodations and he has assured me that the course is designed for the success of the students, and I am looking forward to that. ",PC
43,N/A,NC,N/A,NC
44,N/A,NC,N/A,NC
59,N/A,NC,N/A,NC
70,N/A,NC,Would it be possible for us to see study strategies that have worked for other students so we may potentially implement them ourselves?,TC
76,n/a,NC,n/a,NC
NC3NC,N/A,NC,N/A,NC
NC5NC,n/a,NC,n/a,NC
NC54,n/a,NC,n/a,NC
NC64,N/A,NC,NA,NC
NC69,N/A,NC,N/A,NC
NC86,N/A,NC,N/A,NC
AC0NC,N/A,NC,N/A,NC
ACAC8,N/A,NC,I am looking forward to this course!,NC
AC39,N/A,NC,N/A,NC
AC49,N/A,NC,NA,NC
AC63,N/A,NC,N/A,NC
AC73,N/A,NC,N/A,NC
AC83,N/A,NC,N/A,NC
AC89,n/a,NC,n/a,NC
AC96,N/A,NC,N/A,NC
3NC8,N/A,NC,N/A,NC
334,N/A,NC,N/A,NC
339,N/A,NC,N/A,NC
409,N/A,NC,N/A,NC
4NC0,N/A,NC,"If I encounter any problems or have any concerns, I will immediately contact you!",NC
43AC,N/A,NC,N/A,NC
454,N/A,NC,N/A,NC
480,N/A,NC,N/A,NC
485,N/A,NC,N/A,NC
490,N/A,NC,N/A,NC
49NC,N/A,NC,N/A,NC
5NC7,N/A,NC,N/A,NC
5NC8,n/a,NC,n/a,NC
545,N/A,NC,N/A,NC
588,N/A,NC,N/A,NC
589,N/A,NC,N/A,NC
593,N/A,NC,N/A,NC
597,N/A,NC,N/A,NC
607,N/A,NC,N/A,NC
6NC3,N/A,NC,NA,NC
6AC5,N/A,NC,NA,NC
663,N/A,NC,N/A,NC
667,N/A,NC,N/A,NC
695,N/A,NC,N/A,NC
708,N/A,NC,N/A,NC
7NCAC,N/A,NC,"I am a little worried about the visual/practical applications of math and vectors, which have never been my strong suit. But I am confident that with enough work, I will be fine",AC
668,its going to get more difficult but no real concerns so far,NC,for the difficult concepts plenty of alternative opportunities to work like the extra credit,AC
688,"I understand that this course will be challenging, but I know I can be successful due to my results from last semester.",NC,N/A,NC
309,I noticed that there are 3 exams in this course while last semester we only had AC.,NC,NA,NC
AC33,I just hope that there are lots of practice exams - other than that I have no concerns.,NC,NA,NC
3AC9,I just don't really know what the gist of multivariable calculus is. It seems a lot like linear algebra.,NC,None.,NC
603,"I have no concerns, I am excited to take this course!",NC,"I have no concerns, I am excited to take this course!",AC
ACNC9,I have no concerns so far.,NC,I hope MVC is easier than Linear Algebra.,PC
6AC4,"I don't have major concerns, but just wanting to understand the content and do good on the tests.",NC,NA - Hope everything goes well.,NC
465,I don't have any concerns. I did well in linear algebra and believe I can do well in this course as well.,NC,Nope,NC
446,I don't have any concerns about this course; I'm excited to learn!,NC,N/A,NC
AC85,I do not have too many concerns about taking this course. It seems fine for now.,NC,There's not much. I really enjoy the course thus far.,NC
NC9NC,I do not have any major concerns about taking this course at this point.,NC,"There is nothing particular I would like you to know about before I start the course regarding my individual needs, or impressions of the course so far.",NC
360,I do not have any concerns with this course as I anticipate it will have a similar and familiar structure compared to Linear Algebra from last semester. ,NC,There is nothing I would like to share.,NC
494,I do not have any concerns :),NC,NA,NC
498,Getting a good grade and the Exams concern me the most. This is mostly because of the weighting and that I have minimal time to study because of High Schoool Soccer season. ,NC,"I have enjoyed the course and getting used to a college class's structure, schedule, and responsibility even though I have struggled with the content.",AC
678,exams,NC,NA,NC
507,Continuing my work ethink for another semester ,NC,NA,NC
656,"Comprehension of the videos and the textbooks is my most concern- so, basically the content of the course.",NC,NA,NC
AC94,"Besides difficulty, N/A",NC,N/A,NC
NC90,"Because I am planning to stay ahead of the curriculum, I am slightly worried that I may forget previous material.",NC,NA,NC
3NC3, NA,NC,NA,NC
